hop,source,target,raw_edge_effect,transmission_effect,incoming_shock,propagated_shock
1,GODREJPROP.NS,BAJAJFINSV.NS,0.4123183662171791,0.11484384342087132,-0.1,-0.006316411388147924
1,GODREJPROP.NS,BAJFINANCE.NS,0.40482794964299834,0.11275752299790669,-0.1,-0.006201663764884869
1,GODREJPROP.NS,INR=X,-0.13211937707208213,-0.036799469285191094,-0.1,0.0020239708106855104
2,^NSEI,^NSEBANK,0.8710093754026812,0.0790012059387483,-0.034089345900841894,-0.0014812046897062997
2,^NSEI,HDFCBANK.NS,0.7102698125738366,0.06442200660501535,-0.034089345900841894,-0.0012078572367315791
2,^NSEI,ICICIBANK.NS,0.6853422189371944,0.062161055099716846,-0.034089345900841894,-0.0011654663398705468
2,^NSEI,RELIANCE.NS,0.6757367216336178,0.06128982926443451,-0.034089345900841894,-0.0011491316044993677
2,^NSEI,DLF.NS,0.6646746683758347,0.060286492707787805,-0.034089345900841894,-0.0011303199066853985
2,^NSEI,SBIN.NS,0.6511635479532141,0.059061023915930995,-0.034089345900841894,-0.0011073434204404372
2,^NSEI,BAJAJFINSV.NS,0.6364417700966231,0.05772574758357767,-0.034089345900841894,-0.0010823081372186973
2,^NSEI,BAJFINANCE.NS,0.6273961007555183,0.05690529856586181,-0.034089345900841894,-0.00106692542352129
2,^NSEI,AXISBANK.NS,0.6234557890912761,0.05654790933212855,-0.034089345900841894,-0.0010602246826558065
2,^NSEI,M&M.NS,0.5875194839192771,0.05328845940455655,-0.034089345900841894,-0.000999112798840695
2,^NSEI,GODREJPROP.NS,0.5790139165822273,0.05251699804513145,-0.034089345900841894,-0.000984648561618878
2,^NSEI,TMPV.NS,0.572079068750883,0.05188800212712009,-0.034089345900841894,-0.0009728554289382592
2,^NSEI,WIPRO.NS,0.5277434950499413,0.04786673222202709,-0.034089345900841894,-0.0008974600755228108
2,^NSEI,INFY.NS,0.5172992203315149,0.04691942864388844,-0.034089345900841894,-0.0008796989478812603
2,^NSEI,MARUTI.NS,0.512368391886644,0.04647219879261182,-0.034089345900841894,-0.0008713137726777174
